[run number],max-accel,initial-tips,waiting-cost,traffic-flow-from-south,switch-probability,signal-NS?,speed-limit,traffic-flow-from-east,cool-down,traffic-flow-from-west,time-window,random-switch?,traffic-flow-from-north,max-brake,[step],average-speed,average-wait,average-drive,pass-car
182,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,1,2.953752307,8.770491803,4.155737705,122
182,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,2,3.370582432,4.663461538,3.961538462,104
182,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,3,2.628511101,9.779816514,4.431192661,109
182,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,4,2.6793067,8.434343434,4.313131313,99
182,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,5,2.865136437,8.381818182,4.318181818,110
182,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,6,2.87085115,7.666666667,4.212121212,99
182,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,7,2.691231465,8.907216495,4.206185567,97
182,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,8,2.845687143,8.602040816,4.214285714,98
182,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,9,2.763983816,8.583333333,4.287037037,108
182,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,10,2.746919895,7.35483871,4.483870968,93
183,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,1,3.03699339,8.885964912,4.061403509,114
183,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,2,2.954228037,7.495145631,4.233009709,103
183,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,3,2.656125885,8.537037037,4.37962963,108
183,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,4,2.838024268,7.931623932,4.341880342,117
183,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,5,2.76700278,7.908333333,4.383333333,120
183,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,6,2.817475689,7.455357143,4.375,112
183,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,7,2.62712037,9.762711864,4.415254237,118
183,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,8,2.843280714,8.829787234,4.117021277,94
183,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,9,2.68941786,8.724489796,4.326530612,98
183,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,10,3.027209251,6.787037037,4.12037037,108
184,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,1,3.104384719,7.603773585,4.113207547,106
184,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,2,2.770087557,8.459459459,4.333333333,111
184,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,3,2.747932765,7.79,4.55,100
184,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,4,2.947551733,6.990384615,4.25,104
184,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,5,2.70094165,8.682242991,4.327102804,107
184,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,6,2.773016142,8.516949153,4.271186441,118
184,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,7,2.732004163,8.646551724,4.387931034,116
184,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,8,3.187837685,6.29,4.1,100
184,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,9,2.867669988,7.351851852,4.305555556,108
184,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,10,2.717703788,8.11,4.43,100
185,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,1,3.1545268,7.570175439,4.105263158,114
185,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,2,2.947204173,7.653846154,4.076923077,104
185,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,3,2.47630475,9.89380531,4.575221239,113
185,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,4,2.594984008,9.343137255,4.343137255,102
185,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,5,2.86710979,7.923076923,4.263736264,91
185,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,6,2.723455873,9.222222222,4.287037037,108
185,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,7,2.925929212,8.278350515,4,97
185,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,8,2.74883044,8.725663717,4.362831858,113
185,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,9,2.569310913,8.97,4.4,100
185,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,10,2.720562859,8.852941176,4.235294118,102
186,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,1,2.871594067,9.781512605,4.226890756,119
186,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,2,2.526407955,10.04807692,4.451923077,104
186,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,3,2.859619787,8.175824176,4.120879121,91
186,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,4,2.547941766,8.460176991,4.654867257,113
186,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,5,2.594934586,9.666666667,4.416666667,96
186,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,6,2.46476415,9.504854369,4.466019417,103
186,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,7,3.092456697,6.269230769,4.019230769,104
186,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,8,2.781897006,7.963636364,4.181818182,110
186,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,9,2.770716435,8.179487179,4.230769231,117
186,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,10,2.486836638,9.125,4.509615385,104
187,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,1,2.672580016,10.73636364,4.418181818,110
187,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,2,2.830524392,8.430894309,4.211382114,123
187,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,3,2.772248308,8.188034188,4.367521368,117
187,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,4,2.757016062,8.5,4.215686275,102
187,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,5,2.916073617,8.018691589,4.261682243,107
187,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,6,2.696597612,8.021276596,4.265957447,94
187,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,7,2.629868551,9.3,4.436363636,110
187,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,8,2.65647768,8.867924528,4.405660377,106
187,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,9,2.788830157,7.258928571,4.410714286,112
187,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,10,2.644321744,9.219298246,4.447368421,114
188,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,1,2.962562481,8.663366337,4.217821782,101
188,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,2,2.845345264,8.618181818,4.218181818,110
188,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,3,2.685426074,8.635514019,4.485981308,107
188,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,4,2.945917142,7.62037037,4.240740741,108
188,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,5,2.540296917,9.927835052,4.474226804,97
188,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,6,3.053410795,6.188118812,4.138613861,101
188,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,7,2.785062686,7.752066116,4.371900826,121
188,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,8,2.999749837,7,4.093457944,107
188,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,9,2.716676796,8.590909091,4.336363636,110
188,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,10,3.169135479,5.65,4.09,100
189,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,1,2.901777174,9.830357143,4.169642857,112
189,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,2,2.952710927,7.52688172,4.139784946,93
189,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,3,2.503569089,10.35849057,4.424528302,106
189,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,4,2.570795241,9.666666667,4.385416667,96
189,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,5,2.25264665,12.10679612,4.533980583,103
189,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,6,2.88002081,8.431372549,4.117647059,102
189,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,7,2.538900918,9.196078431,4.401960784,102
189,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,8,2.898242897,7.198347107,4.305785124,121
189,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,9,2.666490292,8.411214953,4.411214953,107
189,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,10,2.746830527,8.786407767,4.310679612,103
190,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,1,2.934250226,9.747663551,4.214953271,107
190,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,2,2.61510284,9.590909091,4.306818182,88
190,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,3,2.893297025,7.018867925,4.320754717,106
190,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,4,2.957631373,7.725663717,4.159292035,113
190,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,5,2.758342349,8.150943396,4.367924528,106
190,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,6,3.066595261,7.777777778,3.990740741,108
190,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,7,2.520411783,9.197916667,4.59375,96
190,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,8,2.691439202,8.701030928,4.340206186,97
190,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,9,2.726674249,8.894736842,4.326315789,95
190,3,100,1,10,75,TRUE,5,25,30,25,180,TRUE,10,3,10,2.55310534,9.940594059,4.267326733,101
191,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,1,3.038997217,8.446428571,4.089285714,112
191,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,2,2.687631266,8.696969697,4.232323232,99
191,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,3,2.895593161,6.527272727,4.245454545,110
191,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,4,2.501352234,9.150943396,4.481132075,106
191,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,5,2.534971616,9.726415094,4.349056604,106
191,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,6,2.924661813,6.64,4.28,125
191,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,7,2.929739347,7.091666667,4.233333333,120
191,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,8,2.960664531,7.336363636,4.218181818,110
191,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,9,2.288492824,10.47727273,4.727272727,88
191,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,10,2.475846904,9.865384615,4.461538462,104
192,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,1,2.952282203,8.857142857,4.103174603,126
192,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,2,2.744788794,7.961904762,4.352380952,105
192,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,3,2.593588701,9.242718447,4.427184466,103
192,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,4,2.889847697,7.681415929,4.194690265,113
192,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,5,2.764856748,8.648648649,4.207207207,111
192,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,6,2.738601903,8.783018868,4.405660377,106
192,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,7,2.790024955,8.787610619,4.238938053,113
192,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,8,2.828883365,7.669642857,4.294642857,112
192,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,9,2.758483522,9.973451327,4.088495575,113
192,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,10,2.732848171,8.01980198,4.326732673,101
193,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,1,3.225323054,6.663366337,3.96039604,101
193,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,2,2.63697178,8.8125,4.291666667,96
193,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,3,2.743506548,8.258928571,4.401785714,112
193,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,4,2.795942565,7.706422018,4.28440367,109
193,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,5,2.796160711,8.441441441,4.477477477,111
193,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,6,2.743526207,8.09,4.33,100
193,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,7,2.657375876,8.766666667,4.4,120
193,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,8,2.81724404,7.35042735,4.358974359,117
193,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,9,2.621821579,8.547826087,4.4,115
193,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,10,2.673722894,9.218181818,4.345454545,110
194,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,1,3.088402075,7.224806202,4.23255814,129
194,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,2,2.627769729,9.150442478,4.398230088,113
194,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,3,2.490098531,10.2254902,4.431372549,102
194,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,4,3.030099298,6.905172414,4.112068966,116
194,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,5,2.664740197,8.872881356,4.372881356,118
194,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,6,2.634463886,8.347457627,4.533898305,118
194,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,7,2.739038275,8.325203252,4.390243902,123
194,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,8,2.40780476,8.940594059,4.594059406,101
194,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,9,2.834488015,8.081818182,4.227272727,110
194,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,10,2.744107393,8.518518519,4.305555556,108
195,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,1,3.085759508,8.35483871,4.185483871,124
195,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,2,2.848695739,7.396226415,4.273584906,106
195,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,3,2.583585472,9.307692308,4.413461538,104
195,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,4,2.642256928,8.803571429,4.401785714,112
195,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,5,2.659413409,9.425742574,4.405940594,101
195,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,6,2.78517687,7.926605505,4.321100917,109
195,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,7,2.434096843,9.19047619,4.628571429,105
195,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,8,2.737779133,8.495495495,4.342342342,111
195,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,9,2.732708265,8.824742268,4.474226804,97
195,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,10,2.731326548,7.964285714,4.366071429,112
196,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,1,2.955710396,8.680672269,4.117647059,119
196,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,2,2.651953131,8.719626168,4.411214953,107
196,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,3,2.791363765,8.53271028,4.252336449,107
196,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,4,2.661945069,10.32520325,4.203252033,123
196,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,5,2.595118466,8.921052632,4.48245614,114
196,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,6,2.607440056,8.118181818,4.4,110
196,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,7,2.496285521,10.68269231,4.355769231,104
196,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,8,2.698183896,8.932038835,4.310679612,103
196,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,9,2.679628086,8.201923077,4.336538462,104
196,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,10,2.492079889,9.361904762,4.523809524,105
197,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,1,2.818760771,9.267857143,4.428571429,112
197,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,2,2.638560212,9.111111111,4.47008547,117
197,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,3,2.812793061,8.210526316,4.219298246,114
197,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,4,2.493301313,9.105263158,4.442105263,95
197,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,5,2.658089128,8.278846154,4.403846154,104
197,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,6,2.63344147,8.695652174,4.52173913,115
197,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,7,2.676153218,8.892857143,4.4375,112
197,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,8,2.877825834,6.885714286,4.247619048,105
197,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,9,2.554319463,8.74789916,4.672268908,119
197,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,10,2.418770196,9.922330097,4.553398058,103
198,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,1,2.936530065,7.345132743,4.159292035,113
198,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,2,2.623442885,8.963302752,4.385321101,109
198,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,3,2.608621097,9.49,4.32,100
198,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,4,2.643117966,8.118181818,4.5,110
198,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,5,3.00787978,6.747572816,4.233009709,103
198,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,6,2.986831819,6.579439252,4.158878505,107
198,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,7,2.68364723,7.865384615,4.5,104
198,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,8,2.507285872,10.25490196,4.411764706,102
198,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,9,2.864474939,7.935779817,4.229357798,109
198,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,10,2.687720376,8.682692308,4.307692308,104
199,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,1,3.023148574,8.518181818,4.209090909,110
199,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,2,2.64539139,9.441441441,4.423423423,111
199,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,3,2.709892328,7.669642857,4.5625,112
199,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,4,2.743251541,8.051724138,4.275862069,116
199,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,5,2.791711763,6.9,4.518181818,110
199,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,6,2.545577765,10.02,4.46,100
199,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,7,2.465609452,8.745762712,4.63559322,118
199,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,8,2.844866615,7.283333333,4.4,120
199,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,9,2.684634221,8.6875,4.375,112
199,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,10,2.701187871,8.612612613,4.324324324,111
200,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,1,2.975078396,8.764150943,4.132075472,106
200,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,2,2.805475053,8.431034483,4.24137931,116
200,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,3,2.622744039,8.269230769,4.365384615,104
200,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,4,2.681110583,9.179245283,4.386792453,106
200,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,5,2.720031962,8.619834711,4.396694215,121
200,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,6,2.671003763,8.234234234,4.315315315,111
200,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,7,2.554782327,9.520408163,4.489795918,98
200,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,8,2.706888555,7.816513761,4.293577982,109
200,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,9,2.484404399,10.36842105,4.473684211,95
200,3,100,1,10,75,TRUE,5,25,30,25,180,FALSE,10,3,10,2.641963167,9.700934579,4.420560748,107
201,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,1,3.289115778,14.6372549,3.892156863,102
201,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,2,2.872826512,12.29591837,4.234693878,98
201,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,3,2.99795931,10.04040404,4.232323232,99
201,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,4,2.660186163,12.2,4.485714286,105
201,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,5,2.903529168,12.0617284,4.185185185,81
201,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,6,3.346908484,8.819148936,3.79787234,94
201,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,7,2.802324118,11.94623656,4.35483871,93
201,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,8,2.973455369,12.30107527,4.11827957,93
201,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,9,3.180818241,9.752688172,3.956989247,93
201,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,10,3.198335179,8.788888889,4.088888889,90
202,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,1,3.291224588,10.40909091,4.009090909,110
202,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,2,2.73807949,12.7625,4.2125,80
202,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,3,2.956370521,11.38372093,4.081395349,86
202,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,4,3.417404685,8.397959184,3.857142857,98
202,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,5,3.098529537,10.39252336,4.018691589,107
202,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,6,3.216657398,9.20754717,3.933962264,106
202,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,7,3.059479513,10.51136364,4.079545455,88
202,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,8,2.791979577,13.27472527,4.197802198,91
202,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,9,2.931914012,12.48453608,4.041237113,97
202,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,10,3.050244132,10.64,4.07,100
203,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,1,3.367384199,13.25,3.821428571,112
203,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,2,2.808380645,11.28421053,4.168421053,95
203,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,3,3.165083234,9.53,4.06,100
203,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,4,2.791656125,12.22641509,4.20754717,106
203,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,5,3.138348188,9.773195876,4,97
203,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,6,3.057454361,10.3655914,4.043010753,93
203,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,7,2.95297235,12.83870968,4.107526882,93
203,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,8,2.922159373,11.94736842,4.105263158,95
203,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,9,2.658678999,14.79347826,4.184782609,92
203,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,10,3.159565741,8.887755102,4.081632653,98
204,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,1,3.400689827,11.68181818,3.836363636,110
204,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,2,3.20035419,9.170454545,3.931818182,88
204,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,3,2.943107511,10.1980198,4.306930693,101
204,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,4,3.039203859,9.939759036,4.108433735,83
204,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,5,3.035547232,9.572916667,4.072916667,96
204,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,6,2.533432006,14.20454545,4.488636364,88
204,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,7,2.999162404,10.65060241,4.084337349,83
204,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,8,2.694703239,13.60215054,4.301075269,93
204,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,9,3.231083286,8.09375,3.953125,64
204,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,10,2.845343044,12.52808989,4.179775281,89
205,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,1,3.250614098,12.14583333,3.854166667,96
205,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,2,3.127078928,9.976744186,3.941860465,86
205,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,3,2.983738176,10.84259259,4.092592593,108
205,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,4,2.768873754,11.43,4.29,100
205,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,5,3.210078875,8.417582418,3.978021978,91
205,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,6,2.903279236,11.04255319,4.180851064,94
205,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,7,2.813736549,12.76595745,4.191489362,94
205,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,8,2.710412427,13.91954023,4.172413793,87
205,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,9,2.933829072,10.40449438,4.146067416,89
205,3,100,1,10,75,TRUE,5,25,45,25,180,TRUE,10,3,10,2.898325816,11.5505618,4.056179775,89
